episode,step,time_sec,action_0,action_1,action_2,action_3,action_4,action_5,pd_target_0,pd_target_1,pd_target_2,pd_target_3,pd_target_4,pd_target_5,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5
1,10,0.15,0.5549874305725098,-0.30844712257385254,-0.962613582611084,0.24366311728954315,0.24740713834762573,-0.41396763920783997,0.39229750633239746,-0.31802839040756226,-0.33043134212493896,0.17223532497882843,0.07488179206848145,0.057383548468351364,24.98189926147461,-42.800289154052734,-150.0,31.642213821411133,68.69031524658203,-150.0,0.047060515731573105,-0.09149190783500671,0.29751649498939514,0.04535002261400223,-0.03760833665728569,0.3895956873893738
1,11,0.16499999999999998,0.5164138674736023,-0.3663618266582489,-0.943913996219635,0.2665729820728302,0.2902645170688629,-0.4120524525642395,0.36503148078918457,-0.3589658737182617,-0.3172134757041931,0.1884293556213379,0.10517588257789612,0.05873729661107063,26.015636444091797,-67.20315551757812,-150.0,11.470996856689453,-72.87106323242188,150.0,0.04525718465447426,-0.08925235271453857,0.29972678422927856,0.05858154594898224,-0.03486153483390808,0.40559354424476624
1,12,0.18,0.44410592317581177,-0.4063447415828705,-0.9071046710014343,0.29283010959625244,0.3247906267642975,-0.40206778049468994,0.3139199912548065,-0.3872281312942505,-0.29119446873664856,0.20698942244052887,0.12958094477653503,0.06579506397247314,42.29155349731445,-60.768463134765625,-150.0,-4.888608932495117,92.43406677246094,-150.0,0.04177688807249069,-0.08532877266407013,0.2961973249912262,0.0728638619184494,-0.009093200787901878,0.37120065093040466
1,13,0.195,0.3481300473213196,-0.42858853936195374,-0.8681795001029968,0.3246318995952606,0.35427942872047424,-0.3865852355957031,0.24607865512371063,-0.40295135974884033,-0.2636798918247223,0.22946877777576447,0.15042532980442047,0.07673901319503784,25.84221649169922,-77.53553009033203,-146.88670349121094,3.333524703979492,-81.33226013183594,150.0,0.036890801042318344,-0.08704070001840591,0.291225790977478,0.08518200367689133,-0.0012710023438557982,0.37665024399757385
1,14,0.21,0.2466070055961609,-0.429202675819397,-0.8331427574157715,0.3643781840801239,0.3760201632976532,-0.3761477470397949,0.17431622743606567,-0.4033854603767395,-0.2389138638973236,0.2575637698173523,0.16579297184944153,0.0841168463230133,24.75143814086914,-60.57082748413086,-149.0883026123047,6.459806442260742,83.94840240478516,-150.0,0.034113120287656784,-0.0816522017121315,0.28596195578575134,0.09552144259214401,0.02903054654598236,0.33565524220466614
1,15,0.22499999999999998,0.15788821876049042,-0.40920254588127136,-0.8013679385185242,0.4026828110218048,0.38848480582237244,-0.37638089060783386,0.11160461604595184,-0.38924819231033325,-0.21645361185073853,0.28463971614837646,0.17460370063781738,0.08395205438137054,12.372340202331543,-81.90132904052734,-125.4486083984375,7.750959396362305,-88.2824935913086,150.0,0.039121728390455246,-0.08274731785058975,0.2889598608016968,0.09713904559612274,0.03807026147842407,0.33716145157814026
1,16,0.24,0.08912954479455948,-0.37892666459083557,-0.7683250308036804,0.4329717457294464,0.3985140025615692,-0.38661977648735046,0.06300196796655655,-0.3678474426269531,-0.19309690594673157,0.3060497045516968,0.1816929280757904,0.07671461999416351,-10.443072319030762,-49.78810501098633,-150.0,32.362403869628906,79.20425415039062,-150.0,0.04454515501856804,-0.08370409160852432,0.2910737097263336,0.10392752289772034,0.06313707679510117,0.29213374853134155
1,17,0.255,0.024783339351415634,-0.3540883958339691,-0.7278653383255005,0.44580498337745667,0.4101187586784363,-0.4053591191768646,0.017518311738967896,-0.35029029846191406,-0.16449762880802155,0.31512099504470825,0.1898958384990692,0.06346853822469711,-6.897322654724121,-59.37211227416992,-125.89847564697266,6.351865768432617,-77.82978057861328,150.0,0.041795093566179276,-0.08649550378322601,0.28818365931510925,0.1215583086013794,0.06704657524824142,0.2920238971710205
1,18,0.27,-0.04516599327325821,-0.33638080954551697,-0.6845089197158813,0.4205607771873474,0.41747424006462097,-0.42974919080734253,-0.03192596137523651,-0.33777356147766113,-0.1338508129119873,0.29727691411972046,0.19509512186050415,0.046228229999542236,-3.757753372192383,-43.36484146118164,-122.3906478881836,-1.4216690063476562,81.76048278808594,-150.0,0.045705653727054596,-0.08765523880720139,0.2885074317455292,0.13140015304088593,0.09510759264230728,0.24165083467960358
1,19,0.285,-0.11886284500360489,-0.3172212839126587,-0.6440444588661194,0.34394291043281555,0.4184608459472656,-0.4574875831604004,-0.08401919901371002,-0.32423049211502075,-0.10524814575910568,0.24311894178390503,0.1957925260066986,0.02662111073732376,-25.180814743041992,-52.919715881347656,-115.31103515625,4.670598030090332,-95.21724700927734,150.0,0.049385182559490204,-0.09071047604084015,0.2902630865573883,0.13934342563152313,0.10307721793651581,0.23923657834529877
1,20,0.3,-0.21592266857624054,-0.2967311441898346,-0.6007195711135864,0.23960720002651215,0.4170202314853668,-0.4842301905155182,-0.15262675285339355,-0.3097468614578247,-0.07462362945079803,0.16936835646629333,0.19477419555187225,0.007717879489064217,-31.919513702392578,-34.58412170410156,-125.13294982910156,-1.8195948600769043,70.33776092529297,-150.0,0.055956028401851654,-0.09522584825754166,0.2923426926136017,0.142707958817482,0.12571081519126892,0.19146931171417236
1,21,0.315,-0.34132954478263855,-0.27783048152923584,-0.5511881709098816,0.13432174921035767,0.41268935799598694,-0.5075383186340332,-0.24127164483070374,-0.2963867783546448,-0.03961193189024925,0.09494645893573761,0.191712886095047,-0.00875764712691307,-44.4601936340332,-36.29365539550781,-97.8900375366211,-10.3195219039917,-84.91194915771484,150.0,0.06776011735200882,-0.10512583702802658,0.2991829514503479,0.1358681321144104,0.12349751591682434,0.19106698036193848
1,22,0.32999999999999996,-0.4782813787460327,-0.2638040781021118,-0.49629390239715576,0.025749074295163155,0.4031146764755249,-0.5323558449745178,-0.33807721734046936,-0.2864720821380615,-0.0008094608783721924,0.01820094883441925,0.18494495749473572,-0.02630014345049858,-69.6612777709961,-15.549846649169922,-122.11068725585938,4.921309471130371,82.06138610839844,-150.0,0.07907690852880478,-0.11012008041143417,0.3028411567211151,0.1270485371351242,0.1460113674402237,0.1417640745639801
1,23,0.345,-0.6141223311424255,-0.25950559973716736,-0.43503883481025696,-0.08537133038043976,0.3853946030139923,-0.5614163279533386,-0.4340975284576416,-0.2834336757659912,0.04248921573162079,-0.06034544110298157,0.17241936922073364,-0.04684180021286011,-76.40240478515625,-31.392486572265625,-79.17454528808594,-8.507755279541016,-106.5785903930664,150.0,0.0821116715669632,-0.1052258238196373,0.29581108689308167,0.12109553068876266,0.10024484246969223,0.2595735788345337
1,24,0.36,-0.7357361316680908,-0.2584485113620758,-0.37325119972229004,-0.17845840752124786,0.35041946172714233,-0.5896093845367432,-0.5200612545013428,-0.2826864719390869,0.08616428822278976,-0.12614482641220093,0.14769691228866577,-0.0667702779173851,-67.77257537841797,-45.54817199707031,-39.628013610839844,-27.38057518005371,150.0,-150.0,0.08256026357412338,-0.10181549936532974,0.29136601090431213,0.10948590189218521,0.09418085962533951,0.291535347700119
1,25,0.375,-0.8192082643508911,-0.2516269385814667,-0.32053089141845703,-0.22932134568691254,0.29122868180274963,-0.6140322089195251,-0.5790642499923706,-0.27786457538604736,0.12343007326126099,-0.1620977222919464,0.10585740208625793,-0.08403374999761581,-84.70719909667969,-38.30747604370117,-40.913421630859375,-9.169242858886719,-71.61482238769531,142.3343963623047,0.07757765799760818,-0.1045495793223381,0.28765869140625,0.09987945109605789,0.08155763149261475,0.3497970700263977
1,26,0.39,-0.8402999639511108,-0.23739896714687347,-0.28312569856643677,-0.23993563652038574,0.22065016627311707,-0.6368268728256226,-0.5939731001853943,-0.2678074240684509,0.14987024664878845,-0.16960051655769348,0.05596838891506195,-0.1001463532447815,-70.86243438720703,-26.153873443603516,-35.015254974365234,-20.765378952026367,75.0518569946289,-150.0,0.07251680642366409,-0.10883928835391998,0.28751978278160095,0.08649975061416626,0.08730870485305786,0.35851189494132996
1,27,0.40499999999999997,-0.7926909327507019,-0.21711398661136627,-0.26515719294548035,-0.2440272569656372,0.15529033541679382,-0.6594319939613342,-0.560320258140564,-0.2534688115119934,0.16257143020629883,-0.17249271273612976,0.009768255054950714,-0.11612498760223389,-70.91040802001953,-23.80152130126953,-35.56902313232422,-10.630359649658203,-84.430908203125,135.2803497314453,0.06609394401311874,-0.12152567505836487,0.29321029782295227,0.0696755200624466,0.07115831971168518,0.39945727586746216
1,28,0.42,-0.679618775844574,-0.19913089275360107,-0.2616044580936432,-0.23691491782665253,0.10505205392837524,-0.6883656978607178,-0.48039424419403076,-0.24075733125209808,0.16508272290229797,-0.16746529936790466,-0.025743089616298676,-0.13657698035240173,-57.18388366699219,3.1909141540527344,-65.42070770263672,-2.215595245361328,67.10889434814453,-150.0,0.057655464857816696,-0.1334301233291626,0.29894906282424927,0.05228842422366142,0.07135561108589172,0.3893759250640869
1,29,0.435,-0.5163218379020691,-0.19291602075099945,-0.2619660198688507,-0.19046255946159363,0.07299727201461792,-0.7267481088638306,-0.36496642231941223,-0.23636429011821747,0.1648271381855011,-0.13463005423545837,-0.048401277512311935,-0.1637079268693924,-40.50709533691406,-1.7674579620361328,-50.936092376708984,0.49361228942871094,-82.38954162597656,150.0,0.0495927594602108,-0.15117520093917847,0.3079836070537567,0.032810866832733154,0.04960881173610687,0.4230034351348877
1,30,0.44999999999999996,-0.3312542736530304,-0.1964043825864792,-0.25955894589424133,-0.10873764753341675,0.05688491836190224,-0.7674718499183655,-0.23414987325668335,-0.2388300746679306,0.1665286123752594,-0.07686211913824081,-0.05979042500257492,-0.19249382615089417,-25.520278930664062,19.03664207458496,-80.41513061523438,18.09902000427246,74.0429458618164,-150.0,0.04219389334321022,-0.16516731679439545,0.3161752223968506,0.014321544207632542,0.04720086604356766,0.4111689031124115
1,31,0.46499999999999997,-0.1471792459487915,-0.20570136606693268,-0.2499244213104248,0.006828027777373791,0.061494939029216766,-0.8061044216156006,-0.10403488576412201,-0.24540171027183533,0.1733388453722,0.004826448857784271,-0.056531794369220734,-0.21980157494544983,-9.238544464111328,4.661436080932617,-59.40996551513672,20.7059383392334,-79.43048095703125,147.37705993652344,0.032676372677087784,-0.18067900836467743,0.3240697383880615,0.0021084481850266457,0.03057294338941574,0.4379118084907532
1,32,0.48,0.025785796344280243,-0.22597654163837433,-0.23167194426059723,0.14516907930374146,0.09181691706180573,-0.8416116833686829,0.018226906657218933,-0.2597333788871765,0.1862407624721527,0.10261398553848267,-0.03509845212101936,-0.2449001967906952,11.665460586547852,14.503459930419922,-73.06148529052734,27.55410385131836,70.83434295654297,-150.0,0.02678357996046543,-0.1954786479473114,0.33398428559303284,-0.007243045140057802,0.030282430350780487,0.4179556965827942
1,33,0.495,0.19219312071800232,-0.25963300466537476,-0.20384351909160614,0.2824239134788513,0.14443182945251465,-0.8737350702285767,0.13585332036018372,-0.2835237383842468,0.2059115171432495,0.19963371753692627,0.0020928289741277695,-0.26760685443878174,19.113866806030273,6.720193862915039,-62.803955078125,32.74044418334961,-59.042762756347656,148.51324462890625,0.019810285419225693,-0.21376967430114746,0.34470272064208984,-0.007440492976456881,0.014229663647711277,0.43544766306877136
1,34,0.51,0.356059730052948,-0.2985983192920685,-0.16507185995578766,0.41011500358581543,0.20558875799179077,-0.9034761190414429,0.2516838014125824,-0.3110666871070862,0.23331758379936218,0.289893239736557,0.04532212018966675,-0.28862959146499634,37.3360481262207,17.197458267211914,-73.58268737792969,33.60114669799805,87.34158325195312,-150.0,0.007492484990507364,-0.22672609984874725,0.3501702845096588,0.00745399808511138,0.021781058982014656,0.40325865149497986
1,35,0.525,0.4980678856372833,-0.332750529050827,-0.1196465864777565,0.5158174633979797,0.26361238956451416,-0.9316883087158203,0.35206347703933716,-0.335207462310791,0.2654268145561218,0.36460989713668823,0.08633659780025482,-0.30857157707214355,60.66133117675781,-4.272611618041992,-31.439102172851562,13.202066421508789,-61.65538024902344,150.0,0.0104100676253438,-0.24659697711467743,0.3646793067455292,-2.749306440819055e-05,-0.005569934379309416,0.4894743859767914
1,36,0.54,0.6015772819519043,-0.3616234362125397,-0.06738762557506561,0.5839796662330627,0.30494871735572815,-0.9558591246604919,0.4252299666404724,-0.3556165099143982,0.3023664951324463,0.4127909243106842,0.11555550992488861,-0.3256569504737854,35.1788330078125,26.33768081665039,-83.39962768554688,72.73551940917969,128.88491821289062,-150.0,0.018102774396538734,-0.2669137716293335,0.38054609298706055,0.0013273603981360793,-0.0004893355653621256,0.5263196229934692
1,37,0.5549999999999999,0.6643336415290833,-0.38684722781181335,-0.000887966831214726,0.6200774312019348,0.30612385272979736,-0.9749645590782166,0.46958982944488525,-0.37344616651535034,0.34937232732772827,0.43830692768096924,0.11638617515563965,-0.33916175365448,47.59213638305664,8.313671112060547,-41.78150939941406,31.436864852905273,-52.36293029785156,-42.151702880859375,0.017535483464598656,-0.28566479682922363,0.3893006145954132,0.027840815484523773,0.036699142307043076,0.42296895384788513
1,38,0.57,0.6814206838607788,-0.415340781211853,0.07289764285087585,0.6171742677688599,0.30471450090408325,-0.9889678359031677,0.4816679358482361,-0.39358705282211304,0.4015282988548279,0.4362547993659973,0.11538996547460556,-0.3490601181983948,60.721092224121094,10.632646560668945,-23.495361328125,5.598003387451172,-40.1583251953125,115.51118469238281,0.015472781844437122,-0.3068509101867676,0.4027569591999054,0.05798188969492912,0.03629258647561073,0.41001656651496887
1,39,0.585,0.6570495963096619,-0.4524209499359131,0.14527422189712524,0.5728249549865723,0.3317454755306244,-0.9984161257743835,0.4644410312175751,-0.41979748010635376,0.4526882767677307,0.40490612387657166,0.1344970464706421,-0.35573872923851013,56.758270263671875,17.0506534576416,-34.410552978515625,2.709148406982422,64.70063781738281,-150.0,0.010929269716143608,-0.31694495677948,0.4115096628665924,0.07767138630151749,0.0339723601937294,0.4086802303791046
1,40,0.6,0.6226991415023804,-0.48550525307655334,0.21233724057674408,0.5300266742706299,0.3460097014904022,-1.0,0.4401600956916809,-0.44318339228630066,0.5000923275947571,0.37465378642082214,0.14457982778549194,-0.3597833514213562,59.79258346557617,-24.48611831665039,20.4149112701416,27.082359313964844,39.344459533691406,-150.0,0.01826016791164875,-0.32963067293167114,0.4329621195793152,0.07877325266599655,0.026053350418806076,0.41789621114730835
1,41,0.615,0.6022628545761108,-0.5090826153755188,0.27371105551719666,0.5111854076385498,0.3234712481498718,-1.0,0.42571455240249634,-0.4598492383956909,0.5434749126434326,0.3613356947898865,0.12864834070205688,-0.3618312478065491,29.070167541503906,5.650615692138672,-60.242759704589844,33.79543685913086,44.62120056152344,-150.0,0.04002167284488678,-0.32934847474098206,0.4088424742221832,0.0770660787820816,0.02324843220412731,0.41683217883110046
1,42,0.63,0.5836785435676575,-0.5212913155555725,0.3202786147594452,0.46828117966651917,0.25608915090560913,-1.0,0.4125780761241913,-0.46847906708717346,0.5763915777206421,0.3310084939002991,0.08101874589920044,-0.362479031085968,11.540130615234375,-56.194454193115234,150.0,32.85878372192383,12.507634162902832,-150.0,0.06426402181386948,-0.35739776492118835,0.48673221468925476,0.07042546570301056,0.027739593759179115,0.4085121750831604
1,43,0.645,0.5563730597496033,-0.528785765171051,0.3543882369995117,0.36293745040893555,0.15039241313934326,-1.0,0.39327698945999146,-0.47377657890319824,0.6005022525787354,0.25654539465904236,0.00630611926317215,-0.36130082607269287,9.292255401611328,72.19401550292969,-150.0,34.138343811035156,-7.56298828125,-150.0,0.09195983409881592,-0.3623723089694977,0.5173739194869995,0.06146128475666046,0.04152047261595726,0.39140844345092773
1,44,0.6599999999999999,0.519781231880188,-0.5383760929107666,0.3887469470500946,0.22388289868831635,0.03534873202443123,-0.9988857507705688,0.367411732673645,-0.48055559396743774,0.6247889995574951,0.1582535058259964,-0.07501345872879028,-0.3560706377029419,-7.358577728271484,-78.07412719726562,150.0,23.26803207397461,-54.29264450073242,-150.0,0.11270025372505188,-0.3814261853694916,0.585050106048584,0.054320234805345535,0.052017007023096085,0.37339311838150024
1,45,0.6749999999999999,0.4757627844810486,-0.5446222424507141,0.4101141393184662,0.06867868453264236,-0.0688440203666687,-0.980089545249939,0.3362969160079956,-0.48497074842453003,0.639892578125,0.04854610562324524,-0.1486629694700241,-0.34278440475463867,9.939104080200195,60.749671936035156,-150.0,5.373660564422607,-54.03412628173828,-150.0,0.1219150647521019,-0.38081079721450806,0.6096236109733582,0.05888057500123978,0.0649225115776062,0.36071595549583435
1,46,0.69,0.4339648485183716,-0.5481447577476501,0.4123085141181946,-0.10562247782945633,-0.15239493548870087,-0.9463911056518555,0.30675169825553894,-0.4874606728553772,0.64144366979599,-0.07466013729572296,-0.20772162079811096,-0.3189643621444702,12.698387145996094,-81.84719848632812,150.0,-29.08505630493164,-83.65760803222656,-150.0,0.13076592981815338,-0.3975359797477722,0.6728350520133972,0.06421667337417603,0.0726417824625969,0.3504812717437744
1,47,0.705,0.39394429326057434,-0.548633337020874,0.3928452432155609,-0.28009864687919617,-0.21178901195526123,-0.8980291485786438,0.27846282720565796,-0.4878059923648834,0.6276859045028687,-0.19799008965492249,-0.24970480799674988,-0.2847793698310852,8.82198715209961,57.63714599609375,-150.0,-39.906436920166016,-74.23705291748047,-150.0,0.14654859900474548,-0.4032149016857147,0.6989222168922424,0.06653081625699997,0.08369907736778259,0.33751657605171204
1,48,0.72,0.34443238377571106,-0.5480688810348511,0.34773731231689453,-0.442889541387558,-0.24894246459007263,-0.8387458920478821,0.24346493184566498,-0.48740699887275696,0.5958009958267212,-0.3130601942539215,-0.2759670317173004,-0.24287445843219757,-15.555593490600586,-58.1019401550293,150.0,-46.14322280883789,-103.0244140625,-125.96117401123047,0.1567978709936142,-0.42308199405670166,0.7607322335243225,0.06799545884132385,0.09068438410758972,0.32787713408470154
1,49,0.735,0.2830888628959656,-0.5467322468757629,0.2838325500488281,-0.5937327742576599,-0.2633580267429352,-0.7777164578437805,0.2001037448644638,-0.48646220564842224,0.5506293773651123,-0.4196849763393402,-0.2861568033695221,-0.19973529875278473,0.6660652160644531,64.01469421386719,-150.0,-61.62254333496094,-84.3534927368164,-141.070556640625,0.16536985337734222,-0.4265924394130707,0.7831278443336487,0.0708412304520607,0.0962008386850357,0.3194119334220886
1,50,0.75,0.21410253643989563,-0.5400281548500061,0.2090468555688858,-0.722703754901886,-0.25539863109588623,-0.7213683724403381,0.15134017169475555,-0.4817233681678772,0.49776649475097656,-0.5108492374420166,-0.2805306315422058,-0.15990522503852844,-14.432092666625977,-61.825252532958984,113.87488555908203,-77.4460220336914,-92.66002655029297,-115.86359405517578,0.1733866035938263,-0.4374625086784363,0.813035249710083,0.06937461346387863,0.09842289984226227,0.3112768828868866
1,51,0.765,0.14501073956489563,-0.5182066559791565,0.12628920376300812,-0.8228245973587036,-0.22897963225841522,-0.6713677048683167,0.10250205546617508,-0.4662986695766449,0.439268559217453,-0.581620454788208,-0.2618561387062073,-0.1245618462562561,-13.115171432495117,51.68415832519531,-150.0,-74.4273910522461,-75.76028442382812,-114.39300537109375,0.1755984127521515,-0.43568211793899536,0.7854188084602356,0.06798160821199417,0.10147996246814728,0.30474555492401123
1,52,0.78,0.09541121870279312,-0.47287315130233765,0.03147975355386734,-0.8957318663597107,-0.18954889476299286,-0.6342340111732483,0.06744222342967987,-0.4342542886734009,0.3722517192363739,-0.6331555843353271,-0.23398420214653015,-0.09831357002258301,-15.096007347106934,-49.39752960205078,150.0,-83.81831359863281,-81.71197509765625,-94.98005676269531,0.1728929728269577,-0.44496095180511475,0.7949774861335754,0.06384123116731644,0.09992631524801254,0.30055850744247437
1,53,0.7949999999999999,0.0848245620727539,-0.4097999334335327,-0.0745745450258255,-0.9229800701141357,-0.1402609944343567,-0.6105978488922119,0.05995895341038704,-0.3896704614162445,0.29728636145591736,-0.6524162292480469,-0.199144646525383,-0.08160614222288132,-1.7684259414672852,65.92184448242188,-150.0,-81.66592407226562,-53.712528228759766,-112.01643371582031,0.17131680250167847,-0.43708887696266174,0.7653809189796448,0.05673681199550629,0.09977856278419495,0.29436710476875305
1,54,0.8099999999999999,0.10556342452764511,-0.3402290344238281,-0.1866960972547531,-0.8881964683532715,-0.08867982029914856,-0.5956493616104126,0.0746183916926384,-0.34049370884895325,0.21803231537342072,-0.6278291344642639,-0.16268406808376312,-0.07103969156742096,-14.4427490234375,-42.159996032714844,150.0,-71.078125,-59.42323303222656,-82.68062591552734,0.16586220264434814,-0.43546879291534424,0.7697803974151611,0.04695112630724907,0.09827200323343277,0.2897660732269287
1,55,0.825,0.1396452933549881,-0.272080659866333,-0.3020353615283966,-0.8126549124717712,-0.0428309291601181,-0.5877443552017212,0.09870944917201996,-0.29232245683670044,0.13650380074977875,-0.5744319558143616,-0.1302753984928131,-0.06545193493366241,10.94981861114502,63.18852233886719,-150.0,-64.531982421875,-42.63902282714844,-106.16796875,0.1605040282011032,-0.41444310545921326,0.7323843836784363,0.037070997059345245,0.09952036291360855,0.2849299907684326
1,56,0.84,0.18870264291763306,-0.20385979115962982,-0.41256964206695557,-0.7124346494674683,-0.002140105003491044,-0.5820959210395813,0.1333860456943512,-0.24409997463226318,0.05837172269821167,-0.5035904049873352,-0.10151275247335434,-0.061459336429834366,-2.3309335708618164,-49.04487609863281,150.0,-52.42973327636719,-46.764225006103516,-82.06633758544922,0.15829479694366455,-0.4054524302482605,0.7296659350395203,0.023035820573568344,0.09558138996362686,0.2806816101074219
1,57,0.855,0.2647235691547394,-0.13195683062076569,-0.5113484263420105,-0.5857948660850525,0.03289822116494179,-0.5745890736579895,0.18712207674980164,-0.19327478110790253,-0.011450879275798798,-0.41407403349876404,-0.07674562186002731,-0.05615301430225372,14.955204963684082,71.93919372558594,-150.0,-36.40412902832031,-22.1673583984375,-103.57383728027344,0.15252585709095,-0.37161120772361755,0.6812361478805542,0.01611161045730114,0.09255997836589813,0.2808402478694916
1,58,0.87,0.3626055121421814,-0.0613822303712368,-0.5947726964950562,-0.4319154918193817,0.06333456188440323,-0.5604473352432251,0.25631076097488403,-0.1433885395526886,-0.07041998207569122,-0.30530309677124023,-0.05523144453763962,-0.04615684598684311,15.904024124145508,-65.4628677368164,150.0,-33.370338439941406,-25.86379051208496,-95.20840454101562,0.14511173963546753,-0.3438640236854553,0.6657843589782715,0.014807518571615219,0.08468176424503326,0.28669992089271545
1,59,0.885,0.4594777524471283,-0.0009094271226786077,-0.666544497013092,-0.26393985748291016,0.093743234872818,-0.5306999087333679,0.3247857093811035,-0.10064283758401871,-0.12115252763032913,-0.18656809628009796,-0.03373681381344795,-0.025129660964012146,37.812232971191406,48.803382873535156,-150.0,-26.115262985229492,-6.916633605957031,-127.04039764404297,0.14645999670028687,-0.3042241632938385,0.6093448996543884,0.011202908121049404,0.08508416265249252,0.2890273332595825
